qnm,output_norm
0.00498,8831.141095
0.00499,9226.259408
0.005,9380.036501
0.00501,8959.422404
0.00502,8642.022656
0.00503,8922.526243
0.00504,8812.036123
0.00505,8368.208811
0.00506,8283.579987
0.00507,8769.351542
0.00508,8496.508622
0.00509,7698.678037
0.0051,7787.751038
0.00511,8479.726746
0.00512,8318.978855
0.00513,8222.895909
0.00514,8334.847955
0.00515,8256.002391
0.00516,8083.3163
0.00517,7452.485588
0.00518,7672.85966
0.00519,7700.576337
0.0052,7165.932159
0.00521,7511.739207
0.00522,7703.683826
0.00523,7061.922719
0.00524,7664.84871
0.00525,7037.902077
0.00526,7401.394965
0.00527,7278.448206
0.00528,7229.764506
0.00529,7024.916803
0.0053,7267.033858
0.00531,6979.575582
0.00532,6779.046067
0.00533,6899.474764
0.00534,6361.277533
0.00535,6889.028446
0.00536,6904.480428
0.00537,6450.822907
0.00538,6457.603272
0.00539,6365.638767
0.0054,6665.981624
0.00541,7023.997231
0.00542,6665.529138
0.00543,6193.077533
0.00544,6330.694651
0.00545,6256.280931
0.00546,6068.623789
0.00547,5754.781372
0.00548,6165.352045
0.00549,5971.356325
0.0055,5905.132536
0.00551,6113.641536
0.00552,6050.913656
0.00553,5713.370422
0.00554,5681.601385
0.00555,5665.307741
0.00556,5964.475267
0.00557,5483.274386
0.00558,5552.292511
0.00559,5603.144116
0.0056,5436.948018
0.00561,5513.114412
0.00562,5418.605538
0.00563,5304.724103
0.00564,5410.728131
0.00565,5058.986658
0.00566,5181.745374
0.00567,5125.278792
0.00568,5193.068471
0.00569,5107.614726
0.0057,4904.971806
0.00571,4884.557835
0.00572,4892.407174
0.00573,4818.734802
0.00574,4763.382127
0.00575,4641.818125
0.00576,4932.000503
0.00577,4870.65236
0.00578,4833.809188
0.00579,4859.845815
0.0058,4646.200378
0.00581,4646.108622
0.00582,4677.879547
0.00583,4113.859786
0.00584,4534.022152
0.00585,4151.780743
0.00586,4190.515922
0.00587,4161.355821
0.00588,4004.467464
0.00589,4229.606923
0.0059,4021.767401
0.00591,4102.57231
0.00592,4031.953556
0.00593,4066.465198
0.00594,3885.602517
0.00595,3864.452612
0.00596,3868.261045
0.00597,3696.567904
0.00598,3755.200126
0.00599,3825.161611
0.006,3657.982127
0.00601,3547.783889
0.00602,3756.852486
0.00603,3869.771429
0.00604,3812.320831
0.00605,3699.075771
0.00606,3295.476274
0.00607,3240.476652
0.00608,3701.502203
0.00609,3559.210069
0.0061,3285.684204
0.00611,3389.700189
0.00612,3263.22404
0.00613,3169.482442
0.00614,3156.576337
0.00615,3044.766016
0.00616,3299.123851
0.00617,2999.238137
0.00618,3184.523851
0.00619,2984.471617
0.0062,3015.595217
0.00621,3013.549025
0.00622,3016.745374
0.00623,2861.338326
0.00624,3299.495658
0.00625,3047.51416
0.00626,2940.544619
0.00627,2997.009062
0.00628,2850.64657
0.00629,2822.225299
0.0063,2840.48068
0.00631,2785.869855
0.00632,2808.195217
0.00633,2735.772813
0.00634,2605.100063
0.00635,2575.37231
0.00636,2663.80793
0.00637,2768.330019
0.00638,2460.533166
0.00639,2528.170673
0.0064,2524.858527
0.00641,2702.161737
0.00642,2377.150157
0.00643,2317.219509
0.00644,2557.675519
0.00645,2379.83348
0.00646,2299.480176
0.00647,2293.47854
0.00648,2448.664443
0.00649,2402.279547
0.0065,2264.668722
0.00651,2262.598364
0.00652,2390.358339
0.00653,2433.614223
0.00654,2124.111768
0.00655,2222.278162
0.00656,2161.18175
0.00657,2242.523977
0.00658,2225.224795
0.00659,2193.808433
0.0066,2067.448962
0.00661,2073.043298
0.00662,1879.233228
0.00663,1982.863059
0.00664,2158.656514
0.00665,2018.908748
0.00666,2103.71932
0.00667,1770.175456
0.00668,2053.332284
0.00669,2003.933166
0.0067,1824.72725
0.00671,1940.225802
0.00672,1877.071492
0.00673,1917.839396
0.00674,1760.970296
0.00675,1859.471995
0.00676,1849.452863
0.00677,1993.7854
0.00678,1688.242165
0.00679,1698.76589
0.0068,2008.372813
0.00681,1813.192448
0.00682,1676.982001
0.00683,1815.970296
0.00684,1796.462807
0.00685,1753.961989
0.00686,1669.977218
0.00687,1573.443675
0.00688,1731.862807
0.00689,1578.017621
0.0069,1378.709377
0.00691,1591.886847
0.00692,1616.713908
0.00693,1707.09012
0.00694,1469.590057
0.00695,1496.349402
0.00696,1384.388798
0.00697,1512.730522
0.00698,1407.593958
0.00699,1515.262429
0.007,1278.723726
0.00701,1415.256262
0.00702,1558.861674
0.00703,1546.708118
0.00704,1363.780743
0.00705,1435.35343
0.00706,1483.700441
0.00707,1368.266079
0.00708,1435.82467
0.00709,1563.018502
0.0071,1295.659786
0.00711,1282.105853
0.00712,1307.930648
0.00713,1371.016614
0.00714,1194.565853
0.00715,1254.90404
0.00716,1374.503461
0.00717,1231.072284
0.00718,1308.888987
0.00719,1127.605211
0.0072,1195.933958
0.00721,1252.417684
0.00722,1241.29596
0.00723,1041.191781
0.00724,1168.594412
0.00725,1201.014009
0.00726,1226.726457
0.00727,1085.315897
0.00728,1211.403814
0.00729,1176.443902
0.0073,1177.554462
0.00731,1183.351064
0.00732,1199.422542
0.00733,1182.380994
0.00734,1168.923398
0.00735,984.5964632
0.00736,1219.55703
0.00737,1144.717722
0.00738,1220.138477
0.00739,1114.255645
0.0074,1023.635821
0.00741,1026.71888
0.00742,1073.761473
0.00743,1041.086054
0.00744,1137.174172
0.00745,1196.679509
0.00746,1151.446847
0.00747,1007.517873
0.00748,1103.037885
0.00749,1103.456765
0.0075,1088.435356
0.00751,953.1725739
0.00752,1188.283046
0.00753,953.4078414
0.00754,1057.506193
0.00755,990.9677911
0.00756,946.7869226
0.00757,963.7687351
0.00758,1049.945651
0.00759,961.958905
0.0076,1148.592045
0.00761,940.2139333
0.00762,971.9282064
0.00763,874.7640025
0.00764,1039.330472
0.00765,985.372939
0.00766,1005.787741
0.00767,870.7669478
0.00768,950.457961
0.00769,989.0192952
0.0077,917.138691
0.00771,862.2147262
0.00772,952.346545
0.00773,881.3369918
0.00774,946.2783638
0.00775,879.6684204
0.00776,841.5734928
0.00777,887.9798993
0.00778,1001.977848
0.00779,903.9269226
0.0078,904.5957458
0.00781,845.7922719
0.00782,862.8110636
0.00783,956.2007048
0.00784,880.8848081
0.00785,946.5940088
0.00786,915.5653744
0.00787,921.5407804
0.00788,889.2461171
0.00789,862.5422782
0.0079,871.6791189
0.00791,914.2137823
0.00792,883.813455
0.00793,866.1905601
0.00794,866.8639018
0.007950001,835.1037256
0.00796,816.2200881
0.00797,743.3799748
0.00798,913.6284959
0.00799,874.445387
0.008,969.6234487
0.00801,888.2327376
0.00802,853.9412712
0.00803,992.7931907
0.00804,798.6278288
0.00805,885.7125865
0.00806,798.8388043
0.00807,878.1338955
0.00808,829.7011202
0.00809,894.9515041
0.0081,842.3738829
0.00811,928.753606
0.00812,756.7055381
0.00813,837.3845815
0.00814,930.0785022
0.00815,882.2177596
0.00816,775.2584519
0.00817,953.5018502
0.00818,834.685815
0.00819,878.0527627
0.0082,817.2483575
0.00821,821.9904846
0.00822,841.2143486
0.00823,867.0213971
0.00824,775.7324481
0.00825,894.1810699
0.00826,753.9436879
0.00827,734.5409692
0.00828,788.7812964
0.00829,737.9817747
0.0083,888.236866
0.00831,857.661095
0.00832,785.3009314
0.00833,790.4013342
0.00834,821.8064065
0.00835,835.5659157
0.00836,916.4611202
0.00837,856.925815
0.00838,889.4176211
0.00839,890.3076149
0.0084,860.5213719
0.00841,884.4399371
0.00842,799.417231
0.00843,870.1086847
0.00844,910.1392322
0.00845,805.2824921
0.00846,879.1208685
0.00847,936.560365
0.00848,693.1867212
0.00849,849.4764758
0.008500001,829.9508874
0.00851,763.4703461
0.00852,859.5469855
0.00853,677.8050598
0.00854,783.434915
0.00855,783.276803
0.00856,762.6917055
0.00857,755.4127627
0.00858,903.9335431
0.00859,794.7496161
0.0086,730.5281561
0.00861,842.8227187
0.00862,715.0385651
0.00863,799.2057269
0.00864,770.7003524
0.00865,854.8298175
0.00866,916.9288609
0.00867,820.131202
0.00868,917.3184519
0.00869,894.4777974
0.0087,790.6702077
0.00871,850.7501825
0.00872,717.6932033
0.00873,839.3999119
0.00874,736.416438
0.00875,665.0650346
0.00876,853.8197105
0.00877,747.8259534
0.00878,766.5797609
0.00879,760.1843675
0.0088,791.1534676
0.00881,792.2522719
0.00882,769.5883071
0.00883,796.3778603
0.00884,776.5375456
0.00885,796.818905
0.00886,830.9501573
0.00887,826.7063059
0.00888,712.9623537
0.00889,738.294978
0.0089,729.101095
0.00891,698.2256262
0.00892,877.5384267
0.00893,825.2776086
0.00894,883.6054626
0.00895,887.4772939
0.00896,872.7077659
0.00897,783.7453744
0.00898,796.2677659
0.00899,912.699421
0.009,784.7702706
0.00901,750.9026809
0.00902,847.8938452
0.00903,791.1863562
0.00904,786.6582756
0.009050001,845.1428446
0.00906,813.5610824
0.00907,723.766759
0.00908,794.7823033
0.00909,830.8665072
0.0091,823.7186029
0.00911,801.647703
0.00912,834.7913531
0.00913,797.366696
0.00914,819.4606419
0.00915,817.9124858
0.00916,886.0784519
0.00917,874.1614349
0.00918,885.89236
0.00919,785.3457646
0.0092,736.1722845
0.00921,857.7754688
0.00922,807.0617495
0.00923,806.3720705
0.00924,871.959421
0.00925,831.3736312
0.00926,829.1012335
0.00927,827.7103713
0.00928,804.4983386
0.00929,827.6015733
0.0093,733.9521712
0.00931,785.1392196
0.00932,833.936803
0.00933,783.3832096
0.00934,853.8930774
0.00935,795.8262303
0.00936,902.3810699
0.00937,812.8156199
0.00938,768.7787539
0.00939,882.0208055
0.0094,791.3692511
0.00941,878.0515041
0.00942,851.4724103
0.00943,747.188949
0.00944,766.6582127
0.00945,848.0176211
0.00946,832.5187665
0.00947,882.3620013
0.00948,794.4736312
0.00949,836.3750409
0.0095,895.8327502
0.00951,772.4401385
0.00952,773.559484
0.00953,886.050321
0.00954,757.6209188
0.00955,886.5206671
0.00956,767.6370799
0.00957,815.8215733
0.00958,813.5934424
0.00959,762.1638892
0.009600001,863.421888
0.00961,816.4578603
0.00962,848.4362115
0.00963,790.9473002
0.00964,752.9345752
0.00965,871.4094651
0.00966,814.7759346
0.00967,777.6996224
0.00968,853.3535935
0.00969,861.514978
0.0097,813.395922
0.00971,744.5505979
0.00972,854.9294021
0.00973,854.8140717
0.00974,851.1480302
0.00975,837.7375708
0.00976,802.112146
0.00977,789.3554059
0.00978,806.9629327
0.00979,863.8818628
0.0098,864.7414097
0.00981,755.5035116
0.00982,786.8283449
0.00983,799.6381372
0.00984,853.9961989
0.00985,754.9159094
0.00986,807.2656136
0.00987,828.9835997
0.00988,770.9582379
0.00989,795.0205538
0.0099,857.5867716
0.00991,775.4180491
0.00992,777.1468848
0.00993,762.8642165
0.00994,788.4937948
0.00995,777.6766142
0.00996,846.5608811
0.00997,815.3395217
0.00998,845.1411076
0.00999,850.3295784
0.01,829.362618
0.01001,836.3189553
0.01002,846.3521208
0.01003,831.1260793
0.01004,779.8900566
0.01005,852.4515041
0.01006,838.6314034
0.01007,823.5610195
0.01008,730.7837885
0.01009,740.0333543
0.0101,747.1438263
0.01011,819.1053367
0.01012,778.8883952
0.01013,765.5343612
0.01014,780.176224
0.01015,830.3316425
0.01016,761.3120201
0.01017,837.2374701
0.01018,858.6615104
0.01019,747.7658905
0.0102,808.8982756
0.01021,771.8134172
0.01022,850.7907992
0.01023,731.417382
0.01024,862.9302329
0.01025,841.4231215
0.01026,742.8980994
0.01027,734.0751794
0.01028,816.7124229
0.01029,791.2492637
0.0103,806.9903965
0.01031,804.1802014
0.01032,811.8685966
0.01033,815.8455884
0.01034,811.3593707
0.01035,687.7459408
0.01036,814.4364758
0.01037,810.2657017
0.01038,849.2839396
0.01039,794.6979987
0.0104,776.5508874
0.01041,791.4240277
0.01042,768.3163751
0.01043,792.5337319
0.01044,792.6764254
0.01045,814.6454248
0.01046,799.3885085
0.01047,824.1683952
0.01048,722.3045437
0.01049,826.957231
0.0105,808.645236
0.01051,833.1339207
0.01052,742.1538955
0.01053,804.4937697
0.01054,780.7231466
0.01055,827.327703
0.01056,732.7817873
0.01057,784.9800503
0.01058,739.1198993
0.01059,790.4812838
0.0106,750.8765639
0.01061,839.5662303
0.01062,786.0600755
0.01063,800.2066709
0.01064,775.6816488
0.01065,817.1395595
0.01066,703.7513405
0.01067,809.2340843
0.01068,737.9484078
0.01069,766.611932
0.0107,773.1353807
0.01071,831.8502203
0.01072,713.7782127
0.01073,729.6032725
0.01074,769.5013593
0.01075,764.2403398
0.01076,739.6257269
0.01077,740.7619257
0.01078,820.5719698
0.01079,847.9556828
0.0108,771.9739711
0.01081,744.3045689
0.01082,744.6427816
0.01083,729.7133669
0.01084,820.8371932
0.01085,753.9857395
0.01086,669.8773568
0.01087,736.8304091
0.01088,757.5247955
0.01089,759.6001385
0.0109,764.1350031
0.01091,745.1019383
0.01092,744.0169666
0.01093,699.9641032
0.01094,805.8039773
0.01095,745.6767653
0.01096,721.8000629
0.01097,751.2204783
0.01098,743.6004028
0.01099,733.0742857
0.011,713.6805916
0.01101,710.1240151
0.01102,749.8976086
0.01103,767.0127502
0.01104,771.0336186
0.01105,750.8779987
0.01106,704.3445941
0.01107,736.0100944
0.01108,684.4698553
0.01109,762.2570296
0.0111,742.1779484
0.01111,714.4300441
0.01112,716.4294399
0.01113,746.1230459
0.01114,710.6034865
0.01115,720.28
0.01116,645.3903587
0.01117,722.6722341
0.01118,745.7260164
0.01119,713.9871114
0.0112,684.3129515
0.01121,694.0258024
0.01122,642.6454626
0.01123,650.1481938
0.01124,709.5885714
0.01125,698.5778099
0.01126,708.1089742
0.01127,736.0864821
0.01128,749.2539333
0.01129,649.1599245
0.0113,655.1823411
0.01131,710.5434235
0.01132,733.8000126
0.01133,739.210686
0.01134,740.800579
0.01135,748.3310636
0.01136,725.5736186
0.01137,689.3809566
0.01138,623.5578099
0.01139,670.0829956
0.0114,660.6795469
0.01141,730.4850472
0.01142,646.0781624
0.01143,716.1785148
0.01144,693.2393833
0.01145,687.4801762
0.01146,720.9544997
0.01147,668.4847199
0.01148,694.1551542
0.01149,672.7052234
0.0115,742.4799497
0.01151,663.475343
0.01152,705.1102329
0.01153,709.9359471
0.01154,641.144506
0.01155,574.8629704
0.01156,625.2346885
0.01157,633.5221145
0.01158,694.110258
0.01159,620.4299434
0.0116,655.842253
0.01161,677.6249591
0.01162,719.7951542
0.01163,686.2252863
0.01164,704.5711768
0.01165,626.2170044
0.01166,673.3024166
0.01167,657.9558213
0.01168,692.8648332
0.01169,636.1301322
0.0117,672.4287099
0.01171,555.2648332
0.01172,648.9497168
0.01173,617.2317432
0.01174,619.968584
0.01175,675.6140466
0.01176,621.958905
0.01177,636.6561233
0.01178,574.8738704
0.01179,616.1537445
0.0118,589.1977848
0.01181,681.0652989
0.01182,637.1098049
0.01183,669.0580994
0.01184,584.965022
0.01185,634.0950661
0.01186,625.5743864
0.01187,601.8022278
0.01188,630.2105979
0.01189,626.2620894
0.0119,660.0209314
0.01191,661.0155444
0.01192,570.5059031
0.01193,624.5955318
0.01194,605.7044934
0.01195,579.8883826
0.01196,602.8683197
0.01197,582.3996476
0.01198,543.5808685
0.01199,584.3636501
0.012,673.1704846
0.01201,582.7857269
0.01202,616.8809566
0.01203,506.7111139
0.01204,648.8966646
0.01205,612.4134676
0.01206,593.4004783
0.01207,577.8932662
0.01208,647.1725362
0.01209,656.4740592
0.0121,599.0003776
0.01211,610.3033103
0.01212,618.3707363
0.01213,614.4124229
0.01214,645.6182882
0.01215,652.339635
0.01216,577.1363247
0.01217,565.1486218
0.01218,601.5441536
0.01219,520.1343864
0.0122,532.6861926
0.01221,569.4542102
0.01222,584.8847074
0.01223,570.1834487
0.01224,610.5348269
0.01225,660.9033858
0.01226,556.5274135
0.01227,587.3468471
0.01228,581.7167023
0.01229,553.9
0.0123,548.9963499
0.01231,576.9098049
0.01232,584.3747011
0.01233,576.5356325
0.01234,537.1988672
0.01235,579.5427816
0.01236,584.7355192
0.01237,613.4566646
0.01238,584.0249213
0.01239,575.0982882
0.0124,576.178691
0.01241,519.3576086
0.01242,548.6763373
0.01243,559.7116425
0.01244,560.8046696
0.01245,601.0847577
0.01246,558.2246067
0.01247,534.4726998
0.01248,553.0149528
0.01249,533.9052738
0.0125,517.7102077
0.01251,569.856287
0.01252,536.8900441
0.01253,526.495494
0.01254,554.1612838
0.01255,557.1039144
0.01256,525.30691
0.01257,595.8648836
0.01258,528.2297923
0.01259,512.2925236
0.0126,570.6605664
0.01261,498.9797357
0.01262,544.1898301
0.01263,582.5830208
0.01264,516.5860667
0.01265,565.9839648
0.01266,603.3819761
0.01267,502.9878288
0.01268,541.0391567
0.01269,594.7136564
0.0127,538.4788295
0.01271,543.3120831
0.01272,557.3965513
0.01273,535.2469729
0.01274,507.2417118
0.01275,544.56837
0.01276,562.5299937
0.01277,560.8635368
0.01278,554.5478037
0.01279,521.3888357
0.0128,551.5337319
0.01281,532.1550661
0.01282,530.6194965
0.01283,532.5676526
0.01284,467.0037382
0.01285,494.6584393
0.01286,490.6641284
0.01287,520.9979987
0.01288,460.048068
0.01289,542.4477407
0.0129,499.3706608
0.01291,515.0127502
0.01292,552.5287728
0.01293,493.8697671
0.01294,541.2208936
0.01295,520.5252612
0.01296,531.3167527
0.01297,530.5952926
0.01298,510.497533
0.01299,512.458175
0.013,473.4646696
0.01301,534.0694777
0.01302,524.8747388
0.01303,472.1484707
0.01304,503.6894525
0.01305,537.9914412
0.01306,523.1395217
0.01307,536.3798993
0.01308,457.421095
0.01309,483.1655255
0.0131,487.8759597
0.01311,536.1771806
0.01312,528.4141724
0.01313,525.5173065
0.01314,512.3879295
0.01315,507.1487602
0.01316,448.2919824
0.01317,450.5520957
0.01318,481.3320201
0.01319,491.8116048
0.0132,499.098477
0.01321,473.2769289
0.01322,504.5682568
0.01323,475.3453241
0.01324,464.6872624
0.01325,485.4913656
0.01326,482.9908999
0.01327,509.4948521
0.01328,483.4826558
0.01329,479.7242794
0.0133,490.1130271
0.01331,501.7389427
0.01332,442.639421
0.01333,462.7030459
0.01334,479.8707615
0.01335,463.6226558
0.01336,520.4399874
0.01337,454.6942983
0.01338,499.4060541
0.01339,468.3613719
0.0134,444.3575456
0.01341,428.7479673
0.01342,493.6717558
0.01343,513.4905601
0.01344,473.1265576
0.01345,458.081523
0.01346,445.9889616
0.01347,489.7819257
0.01348,463.4657017
0.01349,531.2474638
0.0135,477.2926621
0.01351,488.1075393
0.01352,465.0839522
0.01353,494.3469352
0.01354,477.5368156
0.01355,391.8778225
0.01356,477.1166016
0.01357,456.7001636
0.01358,462.4651857
0.01359,460.7146004
0.0136,450.4405035
0.01361,446.3853619
0.01362,511.0044556
0.01363,487.6129893
0.01364,465.0765639
0.01365,479.0660541
0.01366,413.6884833
0.01367,469.761888
0.01368,483.2396979
0.01369,484.0130648
0.0137,464.5509503
0.01371,444.7544242
0.01372,426.3415104
0.01373,417.6058779
0.01374,416.665815
0.01375,463.4659408
0.01376,449.3845437
0.01377,487.0913279
0.01378,479.5348143
0.01379,467.2844305
0.0138,488.6710761
0.01381,476.0933291
0.01382,444.61927
0.01383,427.8985525
0.01384,459.1963121
0.01385,446.079421
0.01386,451.140793
0.01387,450.4488609
0.01388,449.346759
0.01389,456.8240403
0.0139,445.1334424
0.01391,456.4535179
0.01392,479.8416237
0.01393,485.4712901
0.01394,448.4151416
0.01395,475.3513656
0.01396,443.4384141
0.01397,457.9100189
0.01398,444.1247703
0.01399,463.7991064
0.014,444.5464821
0.01401,436.8098678
0.01402,439.7554185
0.01403,493.2570673
0.01404,468.7179736
0.01405,413.8028949
0.01406,465.6210321
0.01407,446.1010195
0.01408,441.6030837
0.01409,463.3626054
0.0141,463.2655758
0.01411,435.0454122
0.01412,434.9111643
0.01413,421.111995
0.01414,442.1867464
0.01415,411.0238641
0.01416,419.8479799
0.01417,502.8201636
0.01418,452.9666583
0.01419,485.2557583
0.0142,439.6011957
0.01421,423.9488861
0.01422,432.8226054
0.01423,435.3347892
0.01424,426.9382756
0.01425,417.0817118
0.01426,447.1337948
0.01427,430.5268345
0.01428,488.8144871
0.01429,446.2128886
0.0143,499.4517558
0.01431,368.1472624
0.01432,443.9733795
0.01433,471.1318188
0.01434,449.0003398
0.01435,434.0335683
0.01436,430.9643801
0.01437,391.9613971
0.01438,408.9678162
0.01439,443.3216992
0.0144,419.7215104
0.01441,440.7629452
0.01442,438.876866
0.01443,441.3071743
0.01444,415.9410069
0.01445,398.3737319
0.01446,427.3254626
0.01447,409.3199497
0.01448,415.6292008
0.01449,444.3532662
0.0145,418.4099182
0.01451,422.4663688
0.01452,450.3735305
0.01453,427.2495532
0.01454,437.3529515
0.01455,433.7008811
0.01456,420.0371554
0.01457,438.6797609
0.01458,399.0798741
0.01459,428.5142354
0.0146,490.4434613
0.01461,438.5328005
0.01462,406.4106482
0.01463,450.1770044
0.01464,412.9082064
0.01465,440.7847451
0.01466,374.259786
0.01467,420.5685211
0.01468,461.0331278
0.01469,415.1777722
0.0147,386.3674261
0.01471,431.6268722
0.01472,399.254613
0.01473,414.8460919
0.01474,394.7195217
0.01475,420.9952297
0.01476,429.5109503
0.01477,436.0765009
0.01478,419.9421901
0.01479,404.1906734
0.0148,399.1569289
0.01481,442.5532788
0.01482,411.2040025
0.01483,390.343348
0.01484,391.1453996
0.01485,410.021095
0.01486,399.0651101
0.01487,392.0158339
0.01488,405.0090245
0.01489,404.3116677
0.0149,432.7401259
0.01491,392.6458276
0.01492,460.755557
0.01493,380.2930774
0.01494,408.4686092
0.01495,357.6869729
0.01496,404.1152045
0.01497,426.0667338
0.01498,409.6631466
0.01499,411.4039899
0.015,404.8899559
0.01501,421.2245815
0.01502,395.9449969
0.01503,390.1408307
0.01504,420.4501196
0.01505,414.3314789
0.01506,428.6688861
0.01507,429.4048458
0.01508,364.8967275
0.01509,374.6657898
0.0151,424.337231
0.01511,415.7557206
0.01512,364.0247703
0.01513,381.2548395
0.01514,404.878326
0.01515,373.2569415
0.01516,415.5299056
0.01517,412.3199874
0.01518,374.9774953
0.01519,409.4447829
0.0152,379.8335809
0.01521,403.9713531
0.01522,407.2429201
0.01523,401.335557
0.01524,368.4267464
0.01525,414.2336312
0.01526,379.9476652
0.01527,412.2403902
0.01528,337.198477
0.01529,360.3464569
0.0153,408.2677281
0.01531,374.8710384
0.01532,337.7933417
0.01533,404.8721838
0.01534,357.7021649
0.01535,391.1663562
0.01536,398.2542983
0.01537,355.1250975
0.01538,396.6213719
0.01539,437.0707741
0.0154,418.5292385
0.01541,382.9951038
0.01542,399.172876
0.01543,351.71382
0.01544,376.7304216
0.01545,421.5415733
0.01546,380.2747388
0.01547,397.9186155
0.01548,396.7460415
0.01549,370.8610699
